DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
MOL_02_006297,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CNC2=C(O)C(O)=C2Nc2cccc(N(O)O)c2)[C@@H](O)[C@H]1O,-8.866
MOL_02_010046,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(Cl)c4)cn3CC[NH+]3CCCC3)CC2)c1Cl,-8.865
MOL_01_031407,[NH3+]Cc1ccc([C@H](C[NH3+])NC(=O)Cc2ccc(F)c(F)c2)c(C[NH3+])c1,-8.862
MOL_01_024838,Cc1ccc(-n2c(N)c3cc[n+](C[NH3+])[n+](C[NH3+])c3c2N)cc1,-8.858
MOL_02_018364,[NH3+]C[C@@H]1COCCN1c1cc2n[nH]c(=O)n2cn1,-8.857
MOL_02_023800,Cc1ccc([C@H](C[NH3+])N2CCN(c3[nH+]cnc4c3CCN4)CC2)cc1,-8.857
MOL_02_026342,CC[NH2+][C@H](NCCC[NH+]1CCN(c2cccc(C)c2)CC1)N[C@@H]1CCc2ncnn2C1,-8.857
MOL_01_028081,Cc1cccc(N[C@H]([NH3+])CC[C@H]([NH3+])Cc2cccc(C(F)(F)F)c2)c1C,-8.855
MOL_02_045676,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CCCC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O,-8.854
MOL_02_030799,C[NH2+][C@H](NCCn1cnc2ccccc21)N1CCN(c2cnn(C)c2)[C@@H](O)C1,-8.854
MOL_01_025288,Nc1ccc(C2=C3C(=Nc4cc(C[NH3+])c(C[NH3+])cc43)C(=[NH2+])N=C2)cc1,-8.852
MOL_02_009025,[NH3+][C@H](Cc1ccc(Cl)cc1)[C@H]([O-])[NH+]1CCN(c2ncnc3ccccc23)CC1,-8.85
MOL_02_034296,O[C@H]([NH2+]CCc1cccnc1)C1CCN(c2nnc3ccccn23)CC1,-8.845
MOL_02_045618,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CCCCc2ccccc2)[C@@H](O)[C@H]1O,-8.843
MOL_02_002049,[NH3+][C@H](NO)c1ccc(CCc2cc(O)cc(O)c2)cc1,-8.839
MOL_02_002560,O=c1[nH]ccc2cc(OC[C@@H]3CCC[NH2+]C3)ccc12,-8.838
MOL_02_004842,Cc1ccc(OC[C@@H]2O[C@@H](n3c4ncnc(N)c4c4c(=O)[nH]c(=O)[nH]c43)[C@@](C)(O)[C@H]2O)cc1,-8.836
MOL_02_000944,N[NH2+]N[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H](O)[C@H]1O,-8.834
MOL_02_019613,Nc1ccc(-n2cccc2C[NH3+])c2ccncc12,-8.833
MOL_02_036135,Nc1ccc2ncnn2c1-c1ccc(C[NH3+])cc1,-8.832
MOL_02_027224,Cc1nccn1-c1cccc(NCc2cn3c([nH+]2)CCCC3)n1,-8.825
MOL_01_031176,Nc1cc(-c2ccc(N[C@@H]([NH3+])NCc3cccc(C[NH3+])c3)cc2)ccn1,-8.822
MOL_02_031336,Cc1ccc2ncc(-c3ccc(N4CC[NH+](C)CC4)c(C[NH3+])c3)n2n1,-8.815
MOL_02_009374,COc1ccc(C[C@H]([NH3+])[C@H]([O-])[NH+]2CCN(c3ncnc4ccccc34)CC2)cc1,-8.814
MOL_02_019648,O[C@H](NCc1ccc2c(c1)CCO2)[NH+]1CCN(c2ccc3nccn3n2)CC1,-8.814
MOL_02_009838,Cc1cnn(C)c1-c1coc([C@H](O)NC2(c3ccc(Cl)cc3)CC[NH2+]CC2)c1,-8.812
MOL_01_029648,[NH3+]Cc1cc2c(cc1C[NH3+])C(=O)[C@H]1CCC[C@H]1C=C2,-8.811
MOL_02_045717,CCCC[C@H]([NH3+])[C@H](O)NC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,-8.809
MOL_02_025971,[NH3+][C@H](Nc1ccc(-n2ccnc2)nc1)c1ccc(-n2ccc3cccnc32)cc1,-8.807
MOL_02_009643,C[C@@H]1CN([C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2cccc(O)c21,-8.8
MOL_01_029651,[NH3+]C[C@]1(N[C@H](O)c2ccn(-c3ccccc3Cl)n2)C=C=CC1,-8.799
MOL_01_031123,NC(N)([NH3+])c1ccc(CCC(=[NH2+])Cc2cccc3cnccc23)cc1,-8.798
MOL_02_002674,COc1ccc([C@H](O)Nc2nc(-c3ccccc3O)cc(-c3cccc([C@H](O)NC(C)(C)C[NH3+])c3)c2C[NH3+])cc1,-8.793
MOL_02_002475,N[C@@H]([NH3+])N[C@H](O)c1cnn(-c2cccc3ncccc23)c1C1CC1,-8.793
MOL_01_029696,[NH3+]Cc1cc2c(cc1C[NH3+])C[N@H+](CCCN1CCc3c(CCCF)cccc3[C@H]1[NH3+])CC2,-8.792
MOL_02_009623,COc1cc2cnccc2cc1[C@H]([O-])[NH2+][C@H](c1ccc(C)c(C)c1)C1CC[NH2+]CC1,-8.791
MOL_02_033357,O[C@H]([NH2+]CCc1ccccc1)[C@@H]1CCCN(c2c3c(nc4ncnn24)CCC3)C1,-8.785
MOL_02_045642,CC(C)(C[NH3+])N[C@H](O)c1cccc(-c2cc(-c3ccccc3O)nc(N[C@H](O)c3ccco3)c2C[NH3+])c1,-8.785
MOL_02_018700,C[C@@H]1C[C@@H](O)c2ncnc(N3CC[NH+]([C@H]([O-])[C@H]([NH3+])Cc4ccc(Cl)cc4)CC3)c21,-8.784
MOL_01_027722,C[C@H]([NH3+])Nc1cccc(NC[C@H]([NH3+])NC2=Nc3ccc4c(c3=C2)=CN=N4)c1,-8.779
MOL_02_005216,CC[NH2+][C@H](O)NC[C@@H]1Cc2ccccc2CN1[C@H](O)[C@H]([NH3+])Cc1c(C)cc(O)cc1C,-8.777
MOL_02_020454,Nc1cc(-c2cncn2-c2ccc(C[NH3+])cc2)ccn1,-8.775
MOL_02_009200,[NH3+][C@H](Cc1ccc(Cl)c(Cl)c1)[C@H]([O-])[NH+]1CCN(c2ncnc3ccccc23)CC1,-8.774
MOL_02_009493,Nc1ncnc(N2CC[C@@]3(CCC[N@H+](C[C@H](O)CNC(O)(O)c4ccccc4Cl)C3)C2)c1C1CC1,-8.773
MOL_01_026941,[NH3+]Cc1ccc([C@H](O)Nc2c(Cl)cncc2Cl)c2ccnn12,-8.771
MOL_02_029419,Nc1ncnc2c1ncn2Cc1ccc(Cl)c(C[NH3+])c1,-8.77
MOL_02_030877,C[C@@H]1CN([C@H](O)C[C@@H]2C[C@@H](O)C[C@@H]([NH+]3CCOCC3)N2)c2cccc(O)c21,-8.769
MOL_02_009369,[NH3+][C@H](Cc1ccc(C(Cl)(Cl)Cl)cc1)[C@H]([O-])[NH+]1CCN(c2ncnc3ccccc23)CC1,-8.761
MOL_02_016695,[NH3+][C@@H]1CCCN(c2cccc(-c3cnc4ccccn34)n2)C1,-8.761
MOL_02_023131,C[C@H](O)c1cnc(N2CC[C@@H]([C@H](CC[NH3+])n3cc(-c4ncnc5c4CCN5)cn3)C2)c(N)n1,-8.761
MOL_01_029323,Nc1cncc2ccc(C(=O)CCc3ccccc3C[C@@H](N)[NH3+])nc12,-8.76
MOL_02_009851,Cc1ccc([C@@H]2C[C@@H](CCO)[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,-8.76
MOL_02_002505,C[C@@H](N[C@@H]1C[N@H+]2CC[C@@H]1CC2)[NH2+]NCc1c(O)ccc2ccccc12,-8.758
MOL_02_014703,[NH3+]C[C@H](c1ccc(Cl)cc1)N1CCN(c2ncnc3c2CCN3)CC1,-8.758
MOL_01_030043,[NH3+]Cc1cc(CC(=O)Cc2cccc3cccnc23)cc(C[NH3+])c1C[NH3+],-8.757
MOL_02_011904,c1nc2c(c(N3CC[NH2+]CC3)n1)CCN2,-8.757
MOL_02_035901,CC(C)[NH2+]C[C@H](c1ccc(C(Cl)(Cl)Cl)cc1)[C@H]([O-])[NH+]1CCN(c2ncnc3c2[C@@H](C)C[C@H]3O)CC1,-8.755
MOL_01_025289,Cc1cc(C[NH3+])ccc1-c1ncncc1-c1ccc(C[NH3+])cc1,-8.754
MOL_02_009002,Cc1ccc([C@@H]2CC[NH2+]C[C@H]2N[C@H](O)c2ccc(-c3ccnn3C)o2)cc1,-8.753
MOL_02_009201,COCC[NH2+]C[C@H](c1ccc(C)cc1)[C@H]([O-])[NH+]1CCN(c2ncnc3c2[C@@H](C)C[C@H]3O)CC1,-8.753
MOL_02_032261,Cc1ccc2ncnc(N3N[C@@]([NH3+])(c4ccc(N5CCOCC5)c(C)c4)N[C@H]3[NH3+])c2c1,-8.753
MOL_02_009903,Cc1cccc(N[C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1O,-8.748
MOL_02_045653,N[NH2+]N[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,-8.747
MOL_02_029980,Clc1ccc(-c2ccccc2C[NH+]2CCN(CCCn3cnc4ccccc43)CC2)cc1,-8.745
MOL_01_025906,C[C@]1(C(=[NH2+])NCc2cccc(Cl)c2)Cc2nccc(-c3cccc(C(N)=[NH2+])c3)c2C1,-8.738
MOL_02_009854,CC(C)[C@H](c1nc(N2CCOCC2)cc(=O)[nH]1)[C@H](O)Nc1ccc(Cl)cc1,-8.737
MOL_02_019339,O[C@@H]1C[C@@H](C[C@H](O)N2CCc3c(-c4ccncc4)cccc32)N[C@@H]([NH+]2CCOCC2)C1,-8.736
MOL_02_026624,c1nc2c(c(N3CCC[C@]4(CCC[NH2+]C4)C3)n1)CCC2,-8.733
MOL_01_032249,[NH3+]Cc1ccc(CCN2CNC(CCc3ccc(Cl)c(Cl)c3)=[NH+]C2)cc1C[NH3+],-8.732
MOL_02_006671,CCC(CC)[C@H](O)Nc1cc(N[C@H](O)CCc2ccc(O)c(O)c2)ccc1O,-8.732
MOL_02_036021,[NH3+]Cc1cnc2ccccc2c1-n1cccc1C[NH3+],-8.731
MOL_02_027682,Clc1ccc(-c2cn(CC[NH+]3CCC3)c(C3CCN(c4ncnc5c4CCCN5)CC3)n2)cc1C(Cl)(Cl)Cl,-8.729
MOL_02_009532,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc(OC(Cl)(Cl)C(Cl)Cl)c2)[nH]1,-8.717
MOL_02_004044,CCc1[nH+]c2ccc([C@H](O)NCc3ccc4c(c3)OCO4)cn2c1N(CCC(C)C)CC[NH+](C)C,-8.71
MOL_02_021970,[NH3+][C@H](N[C@H]([NH3+])C1CC[NH+](Cc2ccc(-c3nc4ccn5cnnc5c4cc3-c3ccccc3)cc2)CC1)c1ccccn1,-8.71
MOL_01_028034,NC(=O)N1CCC(Cc2ccc(C(=O)N3CCCC[C@@H]3CCC[NH3+])cc2C[NH3+])CC1,-8.709
MOL_02_037364,Nc1nc(CCCCn2c(=O)[nH]c3ccccc32)c(C[NH3+])c(-c2ccccc2)c1C[NH3+],-8.708
MOL_02_012519,Nc1c(-n2ccnc2C[NH3+])ccc2cnccc12,-8.706
MOL_01_025977,Cc1cc(-n2cc3c(n2)CN([C@H]([NH3+])c2cc(C[NH3+])ccc2CCC2CC2)C3)ccn1,-8.705
MOL_01_032791,CN(CCc1ccc(C[NH3+])c(C[NH3+])c1)[C@H]([NH3+])Cc1ccc(-c2ccccc2)cc1,-8.704
MOL_02_009118,Cc1ccc([C@H](N[C@H](O)c2ccc3cnccc3c2)[C@@H]2CCC[NH2+]C2)cc1C,-8.704
MOL_01_030503,CC(C)c1cc2c(C[C@H]([NH3+])CC[NH3+])ncnc2cn1,-8.703
MOL_02_037181,[NH3+]Cc1ccc(N2CCC([NH2+][C@H](O)NCCCc3nnc4n3CCCCC4)CC2)nc1,-8.703
MOL_02_006089,Cc1cc2c(=O)[nH]ccc2cc1N[C@H](O)c1ccccc1,-8.701
MOL_01_029870,C[C@](C[NH3+])(COc1cc(C[NH3+])ccc1C(F)(F)F)N[C@@H]([NH3+])c1ccc(C(F)(F)F)cc1,-8.698
MOL_02_045799,Cc1ccc(C[C@H](O)OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2O)cc1,-8.697
MOL_01_024684,CCCc1ccc(N[C@H]([NH3+])c2cc3nc4c(C)cccn4c(N)c-3c2)cc1,-8.695
MOL_02_008276,[NH3+]CC(C[NH3+])[C@H](C[NH3+])c1ccc(CO)cc1,-8.695
MOL_01_031846,C[C@](C[NH3+])(CCc1c(Cl)cccc1Cl)N[C@@H]([NH3+])c1ccc(C(F)(F)F)cc1,-8.692
MOL_02_006414,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COC(O)(O)OC(O)(O)OC[C@@H]2O[C@@H](N3CCC[C@@H]([C@H]([NH3+])O)C3)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O,-8.692
MOL_02_045770,C[C@H](O)[NH2+]CCCC[N@H+](C)C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,-8.691
MOL_02_002512,Cc1ccccc1C[N@@H+]1CC[N@@H+](C[C@H](O)NCc2cccnc2)[C@H]1[O-],-8.689
MOL_02_003840,CC[N@H+](Cc1ccccc1)C[C@H](O)N[C@H](O)[NH2+]C1CCCCC1,-8.685
MOL_02_030032,[NH3+]Cc1cccc(-c2cc(-n3c4c(c5cc(C[NH3+])ccc53)CCCC4)nc(-n3c4ccccc4c4cccnc43)c2)c1,-8.682
MOL_02_024562,c1cc(N2CCC[C@]3(CCC[NH2+]C3)C2)n2ccnc2c1,-8.681
MOL_02_010044,CCc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(OC)c([C@H]([NH3+])[O-])c3)cn2CC[NH+]2CCC2)CC1,-8.672
MOL_01_030722,CC(C)(C)c1ccc(C[NH3+])c(N[C@H](O)NCN(O)C2=[NH+]N[C@H](O)CC2)c1,-8.671
MOL_02_024911,Cc1c(C)n(CC[NH+]2CCCC2)c2ncnc(N)c12,-8.671
MOL_02_012478,CC(C)([NH3+])c1cncn1-c1cccc2cnccc12,-8.667
MOL_02_009513,Cc1ccc(C[C@H]([NH3+])[C@H]([O-])[NH+]2CCN(c3ncnc4ccccc34)CC2)cc1,-8.666
MOL_01_028731,CCn1cc(C(N)=[NH2+])c(=[NH2+])c2cccc(C)c21,-8.663
MOL_02_003729,C[C@@H]1NN([C@H](C)[NH3+])[C@@H](O)[C@H]1NNc1ccc(O)cc1,-8.662
MOL_02_001241,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CNC(O)(O)N[C@H](O)CCCC[C@@H]2CC[C@@H]3[NH2+][C@@H]([O-])[NH2+][C@H]23)[C@@H](O)[C@H]1N,-8.661
MOL_02_024667,[NH3+]Cc1cccc(-c2cc(-n3c4c(c5ccccc53)CC[NH2+]C4)nc(-n3c4ccccc4c4cc(C[NH3+])ccc43)c2)c1,-8.661
MOL_01_026671,CNc1cccc(CN[C@H]([NH3+])Cn2c(CC[C@H]([NH3+])Nc3ccc(C)cc3)nc3ccccc32)c1,-8.659
MOL_01_026739,CC(C)C[C@H](NC(=[NH2+])[C@@H](Cc1ccccc1)/[NH+]=C(\N)c1ccc2ccccc2n1)C(O)O,-8.659
MOL_02_045692,COc1ccc([C@H](C[NH3+])[C@H](O)Nc2ccc3cnccc3c2)cc1,-8.658
MOL_01_028398,CCc1ccc(CC)c(N[C@H]([NH3+])c2nnn(C[C@H]([NH3+])Nc3ccc(C(C)C)cc3)c2N)c1,-8.657
MOL_02_003185,CC[C@H](Cc1ccccc1)[C@H](O)[NH2+][C@H](CCCc1ccc(C)cc1)[C@H](N)O,-8.657
MOL_02_009376,Nc1ncnc(N2CC[NH+]([C@H]([O-])[C@H]([NH3+])Cc3ccccc3)CC2)c1Cl,-8.657
MOL_02_009709,O[C@H](NCC[NH2+]CCCc1ccc(Cl)cc1)c1cccc2cnccc12,-8.657
MOL_02_017408,CC(C)[NH2+]C[C@H](c1ccc(Cl)c(Cl)c1)[C@H]([O-])[NH+]1CCN(c2ncnc3c2[C@@H](C)C[C@H]3O)CC1,-8.656
MOL_02_033019,Nc1ccc2ncnc(-n3cnc(C[NH3+])c3C[NH3+])c2c1,-8.656
MOL_02_004488,Cc1cc2c(=O)[nH]ccc2cc1N[C@H](O)[C@H]1CC[C@H]([NH3+])CC1,-8.655
MOL_02_005986,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]([C@H](O)NC2CC2)[C@@H](O)[C@H]1O,-8.655
MOL_02_009039,Cc1ccc([C@@H]2C[C@@H](CC[NH+]3CCCCC3)[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,-8.655
MOL_02_045758,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]([C@H](O)NC2CC2)[C@@H](O)[C@H]1O,-8.655
MOL_02_032659,Cn1ncc2c(N3CC[NH+](Cc4cn5ccccc5c4C[NH3+])CC3)ncnc21,-8.649
MOL_01_027226,C=C(Cc1ccc(Cc2ccnc3cc(C[NH3+])c(C[NH3+])cc23)cc1)c1ccncc1,-8.648
MOL_01_028122,[NH2+]=C(CCCCCC(=[NH2+])Cc1cnc2ccccc2c1)Cc1ccccc1,-8.648
MOL_01_029349,Cc1c(C)c2c(c(C)c1N)CC[C@](C)(C[NH2+]Cc1ccc(C[NH3+])c(C[NH3+])c1)C2,-8.646
MOL_01_030805,Cc1cccc([C@H](C)[NH3+])c1N[C@H]([NH3+])Cc1cccc2ccccc12,-8.646
MOL_02_008513,Nc1nccc(N2CCC3(CC2)C[NH2+]C3)n1,-8.645
MOL_02_012769,Nc1ncccc1-c1cncn1-c1cccc(C[NH3+])c1,-8.645
MOL_02_026782,[NH3+]C[C@@H]1COCCN1c1ccc2n[nH]c(=O)n2n1,-8.645
MOL_01_027235,N[C@@]1([NH3+])N[C@]1(c1ccc(F)cc1)[C@H]([NH3+])[C@H]1C[C@@H](c2cccnc2)C1,-8.644
MOL_02_009583,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2ccc(Cl)c(Cl)c2)[nH]1,-8.64
MOL_01_027891,CCc1ccc2nccc(CCN[C@H]([NH3+])c3ccc(CC(F)(F)F)cc3)c2c1,-8.637
MOL_02_017351,OC[C@@H]1CCCN1c1nc(Nc2cn(-c3ccnc4ccccc34)cn2)c2cccn2n1,-8.634
MOL_02_017697,COc1cc(N2CC[NH+]([C@H](O)NCCn3cnc4ccccc43)CC2)ccc1-n1cnc(C)n1,-8.634
MOL_02_031343,Nc1ncnc2c1ncn2Cc1cccc([C@@H](N)[NH3+])c1Cl,-8.633
MOL_02_009586,Cc1ccc([C@@H]2C[C@@H](C[C@H](O)[NH2+]C3CCC3)[NH2+]C[C@H]2N[C@H](O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C,-8.631
MOL_01_027742,Cc1ccc(CN2CCCn3nc([C@H]([NH3+])NCCc4ccc(C[NH3+])c(C[NH3+])c4)cc3[C@H]2[NH3+])cc1,-8.628
MOL_02_006423,CCCCCCCC[C@]1(Cc2ccc(OC)cc2)[C@H](O)N[C@H](O)N[C@@H]1O,-8.627
MOL_02_012141,Nc1ncccc1-c1nccn1-c1ccc(C2([NH3+])CCC2)cc1,-8.624
MOL_01_026276,[NH3+]Cc1cc(O)c2c(c1C[NH3+])CCCC2=O,-8.621
MOL_01_026502,[NH3+]Cc1cc([C@H]([NH3+])NCC[NH+]2CCC([C@H]([NH3+])c3ccc(F)cc3)CC2)c(C[NH3+])cc1Cl,-8.621
MOL_02_009865,Cc1ccc(C[C@H]([NH3+])[C@H]([O-])[NH+]2CCN(c3ncnc4ccc(N(C)C)cc34)CC2)cc1,-8.619
MOL_01_026837,Cc1ccc(F)c(C(=[NH2+])N2C[C@H](C(N)=[NH2+])[C@@H](c3ccccc3)C2)c1Cl,-8.614
MOL_02_022164,[NH3+]CCCn1cc(Nc2ncc(C[NH3+])c(NCc3cccc(N4CCOCC4)c3)n2)cn1,-8.614
MOL_02_018577,Cc1cc(N2CCN(c3nc4c(c(C[NH3+])c3C[NH3+])CCCCCC4)CC2)n2ncnc2n1,-8.613
MOL_02_005593,Cc1ccc(N[C@H](O)[C@H](O)[C@@H]2[C@@H]([NH3+])NN(c3ccccc3)[C@H]2O)cc1,-8.612
MOL_02_045794,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COC(O)(O)O)[C@@H](O)[C@H]1O,-8.611
MOL_02_009860,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+](C)C)CC1,-8.61
MOL_02_009261,CN(C)c1cccc(N[C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,-8.606
MOL_02_009417,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc3occc23)[nH]1,-8.605
MOL_02_045791,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc3occc23)[nH]1,-8.605
MOL_01_026769,Cn1ncnc1-c1cc(Cc2ccc(N[C@H]([NH3+])Nc3cccc(C(F)(F)F)c3)cc2F)ccn1,-8.604
MOL_02_003696,Cc1[nH]c(=O)[nH]c(=O)c1CC[C@H](O)[NH2+][C@H](CO)[C@H](O)c1ccc(N(O)O)cc1,-8.603
MOL_02_022901,Cc1cnn2c(Nc3ccc(C[NH3+])cc3)c(C[NH3+])c(NCC[NH+]3CCOCC3)nc12,-8.599
MOL_01_031259,[NH3+]Cc1ccccc1CN[C@H]([NH3+])CN1Cc2cccc3cccc1c23,-8.598
MOL_02_031989,O[C@H](C[N@H+]1CCCN[C@H]1O)Nc1ccnc2ccnn12,-8.596
MOL_02_032273,Cc1cc(N2CCC[NH2+][C@@H](O)C2)n2ncnc2n1,-8.596
MOL_02_000367,CO[C@H](O)N[C@H](C[C@H](O)[NH+]1CCC(Cn2c(C)nc3cnccc32)CC1)c1ccccc1,-8.592
MOL_02_017028,Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(Cl)(Cl)Cl)c4)cn3CC[NH+]3CCC3)CC2)c1O[C@@H](Cl)C(Cl)Cl,-8.591
MOL_02_036859,[NH3+][C@@H]1CCCCN(c2cc[nH+]cc2Nc2cccc3cnc(-c4c(Cl)cccc4Cl)nc23)C1,-8.591
MOL_01_027504,CC(=O)C[C@H](C[NH3+])c1ccc(Cl)c(CCc2ccnc3ccccc23)c1,-8.589
MOL_01_032820,CCc1ccc(CN[C@H]([NH3+])CN2N=C(c3ccc(Cl)cc3)CC[C@@H]2[NH3+])cc1,-8.589
MOL_02_010057,C[C@@H]1CN(c2cc(=O)[nH]c(C[C@H](O)Nc3ccc(Cl)cc3)n2)CCO1,-8.589
MOL_02_036190,Nc1ncnc2c1cnn2-c1ncccc1C[NH3+],-8.589
MOL_02_045710,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CCCCCl)[C@@H](O)[C@H]1O,-8.587
MOL_02_009377,COc1cc(N[C@H](O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1Cl,-8.586
MOL_02_014191,CCc1cnc(N2CCC(c3nnc4c(Nc5ccc(-n6cncn6)nc5C)cccn34)CC2)nc1,-8.586
MOL_02_006805,Nc1ncnc2c1ncn2OCCOCC(O)(OCc1ccccc1)OCc1ccccc1,-8.584
MOL_02_009356,Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(O)c(C(Cl)(Cl)Cl)c3)cn2CC[NH+]2CCCC2)CC1,-8.58
MOL_01_029583,NOc1cc(C[NH+]2CCC(C(=[NH2+])N3CCN(c4ccccc4F)CC3)CC2)cc(ON)c1ON,-8.579
MOL_01_027192,CCn1cc2c(n1)[C@H](CC[NH3+])CN([C@H]([NH3+])CCCc1ccccc1)C2,-8.578
MOL_01_031146,NOc1ccc(N[C@H]([NH3+])CCC[C@H]([NH3+])N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,-8.578
MOL_02_009468,O=c1cc(N2CCOCC2)nc(C[C@H](O)Nc2cccc(Cl)c2)[nH]1,-8.578
MOL_01_025201,CCn1c(N)c2cc([C@H]([NH3+])N(CC[NH+](C)C)Cc3ccccc3)cc-2c2ccccc21,-8.575
MOL_02_008292,[O-]c1cccc(C(O)O)c1[C@@H](O)c1c(O)cc([C@@H](O)N[C@@H]2C[NH2+]C[C@H]2N[C@@H](O)c2ccc(O)cc2)cc1O,-8.575
MOL_02_013262,C[NH+]1CCN(c2ccc(-n3ncc4c(N)ncnc43)c(C[NH3+])c2)CC1,-8.575
MOL_02_004139,Cc1ccccc1-c1cc(C(O)O)c2cnn(Cc3ccncc3)c2n1,-8.57
MOL_02_016956,C[C@@H]1OCc2ncnc(N3CC[NH+]([C@H]([O-])[C@H](CC(C)(C)[NH3+])c4ccc(Cl)c(Cl)c4)CC3)c21,-8.57
MOL_02_002950,CC(C)C(O)(O)[C@@H]1[NH2+]C[C@@H]2N[C@@H](O)[C@@H](Cc3ccc(-c4ccccc4)o3)[C@@H]([NH3+])N21,-8.569
MOL_02_045782,C[C@@](O)(OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)O[C@H]1[C@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1O,-8.569
MOL_02_045636,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](C[NH2+]C[C@H](O)CO)[C@@H](O)[C@H]1O,-8.568
MOL_01_026980,NC1=[N+](c2ccccc2)[C@H](c2ccc(C[NH3+])cc2)[C@H]1CCCc1cccnc1,-8.568
MOL_02_002756,[NH3+][C@H](Cc1ccc(O)cc1)[C@H](O)N[C@@H]1CCCC2(CCCCC2)[C@@H](C(O)O)[NH2+][C@@H]([O-])[C@@H](Cc2ccccc2)[NH2+][C@@H]([O-])C[NH2+][C@H]1O,-8.566
MOL_02_045781,Cc1ccc([C@H](C[NH3+])[C@H](O)Nc2ccc3cnccc3c2)cc1,-8.565
MOL_02_036005,CC(C)c1nc2cnccc2n1-c1cccc(C[NH3+])c1,-8.565
MOL_01_029868,[NH3+]Cc1ccc(C[C@H]([NH3+])NCCC[NH+]2CCN(c3ccccc3F)CC2)cc1C[NH3+],-8.564
MOL_02_009605,C[C@@H]1C[C@@H](O)c2ncnc(N3CC[NH+]([C@H](O)[C@H](C[NH2+]C(C)(C)CO)c4ccc(C(Cl)(Cl)Cl)c(Cl)c4)CC3)c21,-8.564
MOL_02_015566,NC(N)c1cc(N2CCn3cnnc3C2)cc[nH+]1,-8.564
MOL_01_027978,Cc1ccc(CN2C=C[NH+]=C(N)[C@@H]2CC(=[NH2+])N[C@@H]2CCCc3cc(C[NH+](C)C)ccc32)cc1,-8.563
MOL_01_029054,NC(N)(N)c1nc(CCC(=[NH2+])Cc2ccc3c(c2)CCCC3)c2ccccc2n1,-8.563
MOL_02_006930,COc1ccccc1N[C@H](O)c1cc(N(O)O)ccc1N[C@@H]1CN(C)CC[N@H+]1C,-8.562
MOL_02_024465,Nc1c(C[NH3+])c([C@H](C[NH3+])Cc2cc3ccccc3nc2N2CCOCC2)nn1-c1ccccc1,-8.562
MOL_02_031030,c1cncc(C[N@H+]2CCC[C@@H](n3ccnc3-c3cccc4cnccc34)C2)c1,-8.562
MOL_02_016269,Cc1c(C)n([C@@H]2CC[N@H+]3CCC[C@H]3C2)c2ncnc(N)c12,-8.561
MOL_01_032199,[NH3+]Cc1ccc2ccc(-c3ccccc3)c(O)c2c1C[NH3+],-8.56
MOL_02_034559,Cc1ccccc1C1CC[NH+](CCCCn2cnc3ccccc32)CC1,-8.56
